"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEICP","COUNTYICP","STRATA","GQ","RENT","UNITSSTR","PERNUM","PERWT","RACE","RACED","FTOTINC"
2012,201201,479945,1291648,11.0,2012004799451,22,1050,280018,4,0,0,1,11.0,1,100,9999999
2012,201201,480024,1295237,129.0,2012004800241,22,1050,280018,1,0,3,1,130.0,1,100,110900
2012,201201,480024,1295237,129.0,2012004800241,22,1050,280018,1,0,3,2,99.0,1,100,110900
2012,201201,480102,1298897,77.0,2012004801021,22,1050,280018,4,0,0,1,77.0,1,100,9999999
2012,201201,480103,1298940,83.0,2012004801031,22,1050,280018,1,0,3,1,82.0,1,100,145400
2012,201201,480103,1298940,83.0,2012004801031,22,1050,280018,1,0,3,2,73.0,1,100,145400
2012,201201,480124,1299856,99.0,2012004801241,22,1050,280018,1,0,3,1,99.0,1,100,32440
2012,201201,480214,1304451,62.0,2012004802141,22,1050,280018,1,0,3,1,61.0,1,100,100400
2012,201201,480214,1304451,62.0,2012004802141,22,1050,280018,1,0,3,2,89.0,1,100,100400
2012,201201,480236,1305477,63.0,2012004802361,22,1050,280018,1,1000,3,1,63.0,1,100,7000
2012,201201,480236,1305477,63.0,2012004802361,22,1050,280018,1,1000,3,2,75.0,1,100,7000
2012,201201,480349,1311247,243.0,2012004803491,22,1050,280018,4,0,0,1,243.0,6,620,9999999
2012,201201,480354,1311404,115.0,2012004803541,22,1050,280018,1,0,3,1,116.0,1,100,204700
2012,201201,480354,1311404,115.0,2012004803541,22,1050,280018,1,0,3,2,130.0,1,100,204700
2012,201201,480360,1311699,126.0,2012004803601,22,1050,280018,1,0,3,1,126.0,1,100,132504
2012,201201,480360,1311699,126.0,2012004803601,22,1050,280018,1,0,3,2,109.0,1,100,132504
2012,201201,480374,1312400,92.0,2012004803741,22,1050,280018,1,600,7,1,93.0,1,100,45500
2012,201201,480393,1313034,155.0,2012004803931,22,1050,280018,1,0,3,1,155.0,1,100,322000
2012,201201,480393,1313034,155.0,2012004803931,22,1050,280018,1,0,3,2,149.0,1,100,322000
2012,201201,480393,1313034,155.0,2012004803931,22,1050,280018,1,0,3,3,181.0,1,100,322000
2012,201201,480393,1313034,155.0,2012004803931,22,1050,280018,1,0,3,4,318.0,1,100,322000
2012,201201,480409,1314164,76.0,2012004804091,22,1050,280018,4,0,0,1,76.0,1,100,9999999
2012,201201,480428,1315326,99.0,2012004804281,22,1050,280018,1,0,3,1,100.0,1,100,59200
2012,201201,480428,1315326,99.0,2012004804281,22,1050,280018,1,0,3,2,167.0,1,100,59200
2012,201201,480508,1319298,131.0,2012004805081,22,1050,280018,4,0,0,1,131.0,1,100,9999999
2012,201201,480580,1323008,64.0,2012004805801,22,1050,280018,4,0,0,1,64.0,1,100,9999999
2012,201201,480662,1327310,61.0,2012004806621,22,1050,280018,1,0,3,1,61.0,1,100,24200
2012,201201,480662,1327310,61.0,2012004806621,22,1050,280018,1,0,3,2,51.0,1,100,24200
2012,201201,480669,1327682,88.0,2012004806691,22,1050,280018,4,0,0,1,88.0,1,100,9999999
2012,201201,480700,1329035,128.0,2012004807001,22,1050,280018,1,0,3,1,128.0,1,100,16700
2012,201201,480821,1335404,55.0,2012004808211,22,1050,280018,4,0,0,1,55.0,1,100,9999999
2012,201201,480911,1339681,101.0,2012004809111,22,1050,280018,4,0,0,1,101.0,1,100,9999999
2012,201201,480935,1340930,148.0,2012004809351,22,1050,280018,4,0,0,1,148.0,1,100,9999999
2012,201201,481022,1345019,78.0,2012004810221,22,1050,280018,4,0,0,1,78.0,1,100,9999999
2012,201201,481044,1346282,334.0,2012004810441,22,1050,280018,1,640,8,1,333.0,1,100,1850
2012,201201,481154,1352436,154.0,2012004811541,22,1050,280018,1,560,7,1,154.0,1,100,26000
2012,201201,481179,1353711,150.0,2012004811791,22,1050,280018,1,900,3,1,150.0,1,100,17100
2012,201201,481179,1353711,150.0,2012004811791,22,1050,280018,1,900,3,2,131.0,1,100,17100
2012,201201,481179,1353711,150.0,2012004811791,22,1050,280018,1,900,3,3,117.0,1,100,20000
2012,201201,481196,1354681,72.0,2012004811961,22,1050,280018,3,0,0,1,72.0,1,100,9999999
2012,201201,481238,1356600,63.0,2012004812381,22,1050,280018,1,0,4,1,63.0,5,500,22800
2012,201201,481252,1356875,23.0,2012004812521,22,1050,280018,4,0,0,1,23.0,1,100,9999999
2012,201201,481270,1357786,72.0,2012004812701,22,1050,280018,1,0,3,1,72.0,1,100,50000
2012,201201,481270,1357786,72.0,2012004812701,22,1050,280018,1,0,3,2,150.0,1,100,18000
2012,201201,481287,1358835,60.0,2012004812871,22,1050,280018,1,0,3,1,60.0,1,100,9000
2012,201201,481287,1358835,60.0,2012004812871,22,1050,280018,1,0,3,2,66.0,1,100,9000
2012,201201,481322,1360324,12.0,2012004813221,22,1050,280018,1,0,3,1,12.0,1,100,60750
2012,201201,481322,1360324,12.0,2012004813221,22,1050,280018,1,0,3,2,35.0,1,100,60750
2012,201201,481322,1360324,12.0,2012004813221,22,1050,280018,1,0,3,3,35.0,1,100,60750
2012,201201,481361,1362093,19.0,2012004813611,22,1050,280018,4,0,0,1,19.0,1,100,9999999
2012,201201,481371,1362730,130.0,2012004813711,22,1050,280018,1,0,3,1,130.0,1,100,84400
2012,201201,481371,1362730,130.0,2012004813711,22,1050,280018,1,0,3,2,150.0,1,100,84400
2012,201201,481372,1362800,92.0,2012004813721,22,1050,280018,1,700,10,1,92.0,1,100,18100
2012,201201,481383,1363450,85.0,2012004813831,22,1050,280018,1,0,3,1,86.0,1,100,40
2012,201201,481392,1363809,54.0,2012004813921,22,1050,280018,1,0,3,1,53.0,1,100,31900
2012,201201,481392,1363809,54.0,2012004813921,22,1050,280018,1,0,3,2,63.0,1,100,31900
2012,201201,481392,1363809,54.0,2012004813921,22,1050,280018,1,0,3,3,134.0,1,100,31900
2012,201201,481396,1363923,100.0,2012004813961,22,1050,280018,1,110,6,1,100.0,1,100,22200
2012,201201,481433,1365316,148.0,2012004814331,22,1050,280018,1,0,3,1,148.0,1,100,67500
2012,201201,481433,1365316,148.0,2012004814331,22,1050,280018,1,0,3,2,128.0,1,100,67500
2012,201201,481529,1370656,58.0,2012004815291,22,1050,280018,1,580,6,1,58.0,1,100,21000
2012,201201,481550,1371882,65.0,2012004815501,22,1050,280018,4,0,0,1,65.0,1,100,9999999
2012,201201,481563,1372394,126.0,2012004815631,22,1050,280018,1,0,3,1,126.0,1,100,48300
2012,201201,481657,1376982,485.0,2012004816571,22,1050,280018,1,850,7,1,486.0,6,620,42000
2012,201201,481812,1384878,74.0,2012004818121,22,1050,280018,4,0,0,1,74.0,5,500,9999999
2012,201201,481882,1388416,110.0,2012004818821,22,1050,280018,1,540,10,1,110.0,1,100,0
2012,201201,481914,1390289,227.0,2012004819141,22,1050,280018,1,1000,3,1,227.0,1,100,2000
2012,201201,481914,1390289,227.0,2012004819141,22,1050,280018,1,1000,3,2,398.0,1,100,3000
2012,201201,481914,1390289,227.0,2012004819141,22,1050,280018,1,1000,3,3,489.0,4,400,0
2012,201201,481984,1394020,120.0,2012004819841,22,1050,280018,1,0,3,1,120.0,1,100,50300
2012,201201,481984,1394020,120.0,2012004819841,22,1050,280018,1,0,3,2,104.0,1,100,50300
2012,201201,482039,1396851,100.0,2012004820391,22,1050,280018,1,1500,7,1,100.0,1,100,1500
2012,201201,482039,1396851,100.0,2012004820391,22,1050,280018,1,1500,7,2,177.0,1,100,1000
2012,201201,482039,1396851,100.0,2012004820391,22,1050,280018,1,1500,7,3,178.0,1,100,2000
2012,201201,482045,1397165,2.0,2012004820451,22,1050,280018,4,0,0,1,2.0,1,100,9999999
2012,201201,482084,1398603,63.0,2012004820841,22,1050,280018,4,0,0,1,63.0,1,100,9999999
2012,201201,482091,1399092,51.0,2012004820911,22,1050,280018,1,0,3,1,51.0,1,100,84000
2012,201201,482091,1399092,51.0,2012004820911,22,1050,280018,1,0,3,2,74.0,1,100,84000
2012,201201,482137,1401040,242.0,2012004821371,22,1050,280018,1,300,6,1,242.0,1,100,12000
2012,201201,482154,1402138,20.0,2012004821541,22,1050,280018,4,0,0,1,20.0,1,100,9999999
2012,201201,482162,1402708,173.0,2012004821621,22,1050,280018,4,0,0,1,173.0,1,100,9999999
2012,201201,482174,1403483,91.0,2012004821741,22,1050,280018,4,0,0,1,91.0,1,100,9999999
2012,201201,482347,1412006,115.0,2012004823471,22,1050,280018,1,600,7,1,115.0,1,100,15000
2012,201201,482369,1413170,144.0,2012004823691,22,1050,280018,4,0,0,1,144.0,1,100,9999999
2012,201201,482415,1415497,85.0,2012004824151,22,1050,280018,4,0,0,1,85.0,1,100,9999999
2012,201201,482427,1415904,57.0,2012004824271,22,1050,280018,1,660,8,1,57.0,1,100,16200
2012,201201,482462,1417617,200.0,2012004824621,22,1050,280018,1,1200,7,1,200.0,1,100,6000
2012,201201,482462,1417617,200.0,2012004824621,22,1050,280018,1,1200,7,2,352.0,1,100,6000
2012,201201,482517,1419912,118.0,2012004825171,22,1050,280018,1,530,3,1,118.0,1,100,48400
2012,201201,482517,1419912,118.0,2012004825171,22,1050,280018,1,530,3,2,153.0,1,100,48400
2012,201201,482575,1422600,97.0,2012004825751,22,1050,280018,4,0,0,1,97.0,1,100,9999999
2012,201201,482617,1424512,236.0,2012004826171,22,1050,280018,1,0,3,1,237.0,2,200,12500
2012,201201,482691,1428108,161.0,2012004826911,22,1050,280018,1,380,6,1,160.0,8,818,32160
2012,201201,482713,1429317,127.0,2012004827131,22,1050,280018,1,0,3,1,127.0,1,100,36500
2012,201201,482725,1429843,66.0,2012004827251,22,1050,280018,1,670,7,1,66.0,4,400,14000
2012,201201,482725,1429843,66.0,2012004827251,22,1050,280018,1,670,7,2,57.0,4,400,14000
2012,201201,482725,1429843,66.0,2012004827251,22,1050,280018,1,670,7,3,104.0,4,400,14000
2012,201201,482725,1429843,66.0,2012004827251,22,1050,280018,1,670,7,4,103.0,4,400,14000
2012,201201,482725,1429843,66.0,2012004827251,22,1050,280018,1,670,7,5,47.0,4,400,14000
2012,201201,482725,1429843,66.0,2012004827251,22,1050,280018,1,670,7,6,47.0,4,400,14000
2012,201201,482785,1433202,86.0,2012004827851,22,1050,280018,4,0,0,1,86.0,6,620,9999999
2012,201201,482895,1439106,18.0,2012004828951,22,1050,280018,4,0,0,1,18.0,1,100,9999999
2012,201201,482945,1441982,113.0,2012004829451,22,1050,280018,1,0,3,1,113.0,1,100,95000
2012,201201,482945,1441982,113.0,2012004829451,22,1050,280018,1,0,3,2,108.0,1,100,95000
2012,201201,482945,1441982,113.0,2012004829451,22,1050,280018,1,0,3,3,230.0,1,100,95000
2012,201201,482945,1441982,113.0,2012004829451,22,1050,280018,1,0,3,4,89.0,1,100,95000
2012,201201,482966,1443080,15.0,2012004829661,22,1050,280018,4,0,0,1,15.0,1,100,9999999
2012,201201,483003,1444680,63.0,2012004830031,22,1050,280018,4,0,0,1,63.0,4,410,9999999
2012,201201,483058,1447449,383.0,2012004830581,22,1050,280018,1,690,6,1,383.0,4,400,0
2012,201201,483058,1447449,383.0,2012004830581,22,1050,280018,1,690,6,2,677.0,4,400,0
2012,201201,483062,1447708,54.0,2012004830621,22,1050,280018,1,740,7,1,54.0,1,100,71100
2012,201201,483104,1449896,187.0,2012004831041,22,1050,280018,1,0,4,1,186.0,1,100,500
2012,201201,483104,1449896,187.0,2012004831041,22,1050,280018,1,0,4,2,136.0,1,100,0
2012,201201,483106,1450114,21.0,2012004831061,22,1050,280018,4,0,0,1,21.0,1,100,9999999
2012,201201,483317,1461369,90.0,2012004833171,22,1050,280018,1,0,3,1,89.0,1,100,116010
2012,201201,483317,1461369,90.0,2012004833171,22,1050,280018,1,0,3,2,133.0,6,620,116010
2012,201201,483317,1461369,90.0,2012004833171,22,1050,280018,1,0,3,3,182.0,7,700,116010
2012,201201,483317,1461369,90.0,2012004833171,22,1050,280018,1,0,3,4,257.0,7,700,116010
2012,201201,483366,1463337,40.0,2012004833661,22,1050,280018,1,0,3,1,40.0,1,100,109910
2012,201201,483366,1463337,40.0,2012004833661,22,1050,280018,1,0,3,2,35.0,1,100,109910
2012,201201,483369,1463720,178.0,2012004833691,22,1050,280018,1,1100,8,1,178.0,1,100,24000
2012,201201,483369,1463720,178.0,2012004833691,22,1050,280018,1,1100,8,2,186.0,1,100,6500
2012,201201,483369,1463720,178.0,2012004833691,22,1050,280018,1,1100,8,3,310.0,1,100,15000
2012,201201,483410,1465850,76.0,2012004834101,22,1050,280018,1,0,3,1,76.0,1,100,135300
2012,201201,483410,1465850,76.0,2012004834101,22,1050,280018,1,0,3,2,58.0,1,100,135300
2012,201201,483410,1465850,76.0,2012004834101,22,1050,280018,1,0,3,3,63.0,1,100,135300
2012,201201,483410,1465850,76.0,2012004834101,22,1050,280018,1,0,3,4,65.0,1,100,135300
2012,201201,483410,1465850,76.0,2012004834101,22,1050,280018,1,0,3,5,141.0,1,100,135300
2012,201201,483433,1467341,458.0,2012004834331,22,1050,280018,1,1100,7,1,458.0,6,620,0
2012,201201,483433,1467341,458.0,2012004834331,22,1050,280018,1,1100,7,2,806.0,6,620,1500
2012,201201,483441,1467693,106.0,2012004834411,22,1050,280018,1,0,3,1,107.0,1,100,14000
2012,201201,483460,1468395,220.0,2012004834601,22,1050,280018,1,500,6,1,221.0,2,200,15000
2012,201201,483471,1468843,86.0,2012004834711,22,1050,280018,1,0,4,1,86.0,1,100,41100
2012,201201,483491,1470025,42.0,2012004834911,22,1050,280018,1,0,3,1,42.0,1,100,97880
2012,201201,483491,1470025,42.0,2012004834911,22,1050,280018,1,0,3,2,36.0,1,100,97880
2012,201201,483491,1470025,42.0,2012004834911,22,1050,280018,1,0,3,3,149.0,1,100,97880
2012,201201,483500,1470438,95.0,2012004835001,22,1050,280018,1,0,3,1,95.0,1,100,39300
2012,201201,483500,1470438,95.0,2012004835001,22,1050,280018,1,0,3,2,147.0,1,100,39300
2012,201201,483595,1474960,109.0,2012004835951,22,1050,280018,4,0,0,1,109.0,1,100,9999999
2012,201201,483707,1481026,12.0,2012004837071,22,1050,280018,4,0,0,1,12.0,1,100,9999999
2012,201201,483714,1481290,131.0,2012004837141,22,1050,280018,1,660,7,1,132.0,1,100,55000
2012,201201,483714,1481290,131.0,2012004837141,22,1050,280018,1,660,7,2,172.0,1,100,55000
2012,201201,483775,1484742,177.0,2012004837751,22,1050,280018,1,0,3,1,177.0,1,100,62000
2012,201201,483775,1484742,177.0,2012004837751,22,1050,280018,1,0,3,2,169.0,1,100,62000
2012,201201,483878,1489451,49.0,2012004838781,22,1050,280018,1,800,4,1,49.0,1,100,20000
2012,201201,483878,1489451,49.0,2012004838781,22,1050,280018,1,800,4,2,150.0,1,100,0
2012,201201,483899,1490656,77.0,2012004838991,22,1050,280018,1,520,8,1,77.0,1,100,12500
2012,201201,483899,1490656,77.0,2012004838991,22,1050,280018,1,520,8,2,74.0,1,100,12500
2012,201201,483904,1490929,93.0,2012004839041,22,1050,280018,1,920,8,1,92.0,1,100,21600
2012,201201,483938,1492526,19.0,2012004839381,22,1050,280018,1,220,6,1,19.0,1,100,22200
2012,201201,483966,1493577,76.0,2012004839661,22,1050,280018,1,0,3,1,76.0,1,100,56800
2012,201201,483966,1493577,76.0,2012004839661,22,1050,280018,1,0,3,2,126.0,1,100,56800
2012,201201,483969,1493671,63.0,2012004839691,22,1050,280018,4,0,0,1,63.0,1,100,9999999
2013,201301,454710,305,149.0,2013004547101,22,1050,280018,1,0,3,1,148.0,2,200,75000
2013,201301,454710,305,149.0,2013004547101,22,1050,280018,1,0,3,2,278.0,2,200,75000
2013,201301,454720,842,128.0,2013004547201,22,1050,280018,1,0,3,1,127.0,1,100,175000
2013,201301,454720,842,128.0,2013004547201,22,1050,280018,1,0,3,2,106.0,1,100,175000
2013,201301,454810,5510,101.0,2013004548101,22,1050,280018,1,1400,3,1,101.0,1,100,42000
2013,201301,454810,5510,101.0,2013004548101,22,1050,280018,1,1400,3,2,122.0,1,100,11000
2013,201301,454810,5510,101.0,2013004548101,22,1050,280018,1,1400,3,3,135.0,1,100,20000
2013,201301,454810,5510,101.0,2013004548101,22,1050,280018,1,1400,3,4,168.0,1,100,15000
2013,201301,454810,5510,101.0,2013004548101,22,1050,280018,1,1400,3,5,62.0,1,100,42000
2013,201301,454830,6709,41.0,2013004548301,22,1050,280018,1,0,3,1,41.0,1,100,84800
2013,201301,454830,6709,41.0,2013004548301,22,1050,280018,1,0,3,2,35.0,1,100,84800
2013,201301,454889,9523,32.0,2013004548891,22,1050,280018,3,0,0,1,32.0,1,100,9999999
2013,201301,454956,12944,85.0,2013004549561,22,1050,280018,1,700,6,1,85.0,1,100,13670
2013,201301,454956,12944,85.0,2013004549561,22,1050,280018,1,700,6,2,126.0,1,100,13670
2013,201301,454956,12944,85.0,2013004549561,22,1050,280018,1,700,6,3,68.0,1,100,13670
2013,201301,454956,12944,85.0,2013004549561,22,1050,280018,1,700,6,4,66.0,1,100,13670
2013,201301,454956,12944,85.0,2013004549561,22,1050,280018,1,700,6,5,108.0,1,100,13670
2013,201301,454988,14394,81.0,2013004549881,22,1050,280018,1,0,3,1,81.0,7,700,1200
2013,201301,455007,14990,116.0,2013004550071,22,1050,280018,1,0,3,1,116.0,1,100,175000
2013,201301,455007,14990,116.0,2013004550071,22,1050,280018,1,0,3,2,131.0,1,100,175000
2013,201301,455007,14990,116.0,2013004550071,22,1050,280018,1,0,3,3,111.0,1,100,175000
2013,201301,455007,14990,116.0,2013004550071,22,1050,280018,1,0,3,4,147.0,1,100,175000
2013,201301,455037,16884,77.0,2013004550371,22,1050,280018,4,0,0,1,77.0,1,100,9999999
2013,201301,455091,19123,27.0,2013004550911,22,1050,280018,3,0,0,1,27.0,1,100,9999999
2013,201301,455109,20449,135.0,2013004551091,22,1050,280018,1,550,3,1,135.0,1,100,10600
2013,201301,455109,20449,135.0,2013004551091,22,1050,280018,1,550,3,2,87.0,1,100,10600
2013,201301,455109,20449,135.0,2013004551091,22,1050,280018,1,550,3,3,155.0,1,100,10600
2013,201301,455134,21475,64.0,2013004551341,22,1050,280018,1,0,3,1,65.0,1,100,71400
2013,201301,455134,21475,64.0,2013004551341,22,1050,280018,1,0,3,2,54.0,1,100,71400
2013,201301,455134,21475,64.0,2013004551341,22,1050,280018,1,0,3,3,110.0,1,100,71400
2013,201301,455232,26335,106.0,2013004552321,22,1050,280018,1,0,5,1,106.0,1,100,45100
2013,201301,455232,26335,106.0,2013004552321,22,1050,280018,1,0,5,2,91.0,1,100,45100
2013,201301,455252,27617,86.0,2013004552521,22,1050,280018,1,400,3,1,86.0,1,100,15000
2013,201301,455278,28674,187.0,2013004552781,22,1050,280018,1,0,1,1,187.0,1,100,17500
2013,201301,455278,28674,187.0,2013004552781,22,1050,280018,1,0,1,2,296.0,1,100,17500
2013,201301,455300,29918,94.0,2013004553001,22,1050,280018,4,0,0,1,94.0,1,100,9999999
2013,201301,455324,31395,78.0,2013004553241,22,1050,280018,4,0,0,1,78.0,6,610,9999999
2013,201301,455348,32401,66.0,2013004553481,22,1050,280018,1,0,3,1,66.0,8,802,126700
2013,201301,455348,32401,66.0,2013004553481,22,1050,280018,1,0,3,2,124.0,1,100,126700
2013,201301,455348,32401,66.0,2013004553481,22,1050,280018,1,0,3,3,149.0,8,802,126700
2013,201301,455348,32401,66.0,2013004553481,22,1050,280018,1,0,3,4,164.0,8,802,126700
2013,201301,455348,32401,66.0,2013004553481,22,1050,280018,1,0,3,5,205.0,1,100,126700
2013,201301,455493,39864,197.0,2013004554931,22,1050,280018,1,0,3,1,196.0,1,100,14600
2013,201301,455715,51117,109.0,2013004557151,22,1050,280018,1,0,3,1,109.0,1,100,84000
2013,201301,455715,51117,109.0,2013004557151,22,1050,280018,1,0,3,2,139.0,1,100,84000
2013,201301,455715,51117,109.0,2013004557151,22,1050,280018,1,0,3,3,154.0,1,100,84000
2013,201301,455715,51117,109.0,2013004557151,22,1050,280018,1,0,3,4,152.0,1,100,84000
2013,201301,455715,51117,109.0,2013004557151,22,1050,280018,1,0,3,5,152.0,1,100,84000
2013,201301,455788,54774,87.0,2013004557881,22,1050,280018,1,0,3,1,87.0,9,911,175000
2013,201301,455788,54774,87.0,2013004557881,22,1050,280018,1,0,3,2,199.0,1,100,175000
2013,201301,455847,58286,74.0,2013004558471,22,1050,280018,4,0,0,1,74.0,1,100,9999999
2013,201301,455850,58419,132.0,2013004558501,22,1050,280018,1,840,10,1,133.0,1,100,48900
2013,201301,455861,58917,79.0,2013004558611,22,1050,280018,1,0,3,1,79.0,1,100,110610
2013,201301,455861,58917,79.0,2013004558611,22,1050,280018,1,0,3,2,193.0,1,100,110610
2013,201301,455861,58917,79.0,2013004558611,22,1050,280018,1,0,3,3,146.0,1,100,110610
2013,201301,455878,59871,77.0,2013004558781,22,1050,280018,1,480,5,1,77.0,1,100,20404
2013,201301,455935,62685,123.0,2013004559351,22,1050,280018,1,0,4,1,122.0,1,100,102500
2013,201301,455935,62685,123.0,2013004559351,22,1050,280018,1,0,4,2,141.0,1,100,102500
2013,201301,455935,62685,123.0,2013004559351,22,1050,280018,1,0,4,3,61.0,1,100,102500
2013,201301,455935,62685,123.0,2013004559351,22,1050,280018,1,0,4,4,86.0,1,100,102500
2013,201301,456066,69622,91.0,2013004560661,22,1050,280018,4,0,0,1,91.0,1,100,9999999
2013,201301,456156,74841,58.0,2013004561561,22,1050,280018,1,0,3,1,59.0,1,100,14800
2013,201301,456180,76158,33.0,2013004561801,22,1050,280018,1,0,3,1,34.0,1,100,65000
2013,201301,456180,76158,33.0,2013004561801,22,1050,280018,1,0,3,2,32.0,1,100,65000
2013,201301,456180,76158,33.0,2013004561801,22,1050,280018,1,0,3,3,40.0,1,100,65000
2013,201301,456207,77863,97.0,2013004562071,22,1050,280018,1,0,3,1,98.0,1,100,10000
2013,201301,456207,77863,97.0,2013004562071,22,1050,280018,1,0,3,2,93.0,1,100,10000
2013,201301,456356,86395,76.0,2013004563561,22,1050,280018,4,0,0,1,76.0,1,100,9999999
2013,201301,456372,87453,13.0,2013004563721,22,1050,280018,4,0,0,1,13.0,1,100,9999999
2013,201301,456427,90500,55.0,2013004564271,22,1050,280018,1,0,3,1,55.0,1,100,87500
2013,201301,456427,90500,55.0,2013004564271,22,1050,280018,1,0,3,2,52.0,1,100,87500
2013,201301,456427,90500,55.0,2013004564271,22,1050,280018,1,0,3,3,78.0,1,100,87500
2013,201301,456436,90794,83.0,2013004564361,22,1050,280018,4,0,0,1,83.0,1,100,9999999
2013,201301,456467,92070,110.0,2013004564671,22,1050,280018,4,0,0,1,110.0,1,100,9999999
2013,201301,456486,93420,58.0,2013004564861,22,1050,280018,4,0,0,1,58.0,1,100,9999999
2013,201301,456526,95663,133.0,2013004565261,22,1050,280018,1,0,3,1,133.0,1,100,92030
2013,201301,456526,95663,133.0,2013004565261,22,1050,280018,1,0,3,2,197.0,1,100,92030
2013,201301,456526,95663,133.0,2013004565261,22,1050,280018,1,0,3,3,103.0,1,100,92030
2013,201301,456526,95663,133.0,2013004565261,22,1050,280018,1,0,3,4,103.0,1,100,92030
2013,201301,456598,99354,108.0,2013004565981,22,1050,280018,1,1200,3,1,108.0,1,100,36140
2013,201301,456598,99354,108.0,2013004565981,22,1050,280018,1,1200,3,2,91.0,1,100,36140
2013,201301,456628,100496,12.0,2013004566281,22,1050,280018,4,0,0,1,12.0,1,100,9999999
2013,201301,456645,101214,76.0,2013004566451,22,1050,280018,1,0,3,1,76.0,1,100,34200
2013,201301,456645,101214,76.0,2013004566451,22,1050,280018,1,0,3,2,85.0,1,100,34200
2013,201301,456645,101214,76.0,2013004566451,22,1050,280018,1,0,3,3,65.0,1,100,34200
2013,201301,456645,101214,76.0,2013004566451,22,1050,280018,1,0,3,4,68.0,1,100,34200
2013,201301,456717,104838,122.0,2013004567171,22,1050,280018,1,500,1,1,122.0,1,100,39250
2013,201301,456717,104838,122.0,2013004567171,22,1050,280018,1,500,1,2,98.0,1,100,39250
2013,201301,456717,104838,122.0,2013004567171,22,1050,280018,1,500,1,3,85.0,1,100,39250
2013,201301,456717,104838,122.0,2013004567171,22,1050,280018,1,500,1,4,152.0,1,100,39250
2013,201301,456717,104838,122.0,2013004567171,22,1050,280018,1,500,1,5,201.0,1,100,39250
2013,201301,456815,109965,145.0,2013004568151,22,1050,280018,1,0,3,1,145.0,1,100,74700
2013,201301,456815,109965,145.0,2013004568151,22,1050,280018,1,0,3,2,168.0,1,100,74700
2013,201301,456837,111015,123.0,2013004568371,22,1050,280018,1,0,3,1,124.0,1,100,66600
2013,201301,456900,113964,113.0,2013004569001,22,1050,280018,4,0,0,1,113.0,1,100,9999999
2013,201301,456902,114015,58.0,2013004569021,22,1050,280018,1,0,3,1,59.0,1,100,65800
2013,201301,456902,114015,58.0,2013004569021,22,1050,280018,1,0,3,2,60.0,1,100,65800
2013,201301,456918,114767,60.0,2013004569181,22,1050,280018,4,0,0,1,60.0,1,100,9999999
2013,201301,456995,118622,40.0,2013004569951,22,1050,280018,4,0,0,1,40.0,1,100,9999999
2013,201301,457060,122218,114.0,2013004570601,22,1050,280018,1,0,4,1,115.0,1,100,27000
2013,201301,457060,122218,114.0,2013004570601,22,1050,280018,1,0,4,2,93.0,1,100,27000
2013,201301,457177,127168,69.0,2013004571771,22,1050,280018,4,0,0,1,69.0,4,410,9999999
2013,201301,457182,127398,68.0,2013004571821,22,1050,280018,1,0,3,1,69.0,1,100,76960
2013,201301,457182,127398,68.0,2013004571821,22,1050,280018,1,0,3,2,40.0,1,100,76960
2013,201301,457182,127398,68.0,2013004571821,22,1050,280018,1,0,3,3,63.0,1,100,76960
2013,201301,457243,129992,87.0,2013004572431,22,1050,280018,1,0,3,1,87.0,1,100,133400
2013,201301,457243,129992,87.0,2013004572431,22,1050,280018,1,0,3,2,64.0,1,100,133400
2013,201301,457259,130946,60.0,2013004572591,22,1050,280018,1,0,1,1,59.0,1,100,25200
2013,201301,457271,131544,41.0,2013004572711,22,1050,280018,1,0,3,1,41.0,1,100,36800
2013,201301,457271,131544,41.0,2013004572711,22,1050,280018,1,0,3,2,68.0,1,100,36800
2013,201301,457280,131873,59.0,2013004572801,22,1050,280018,4,0,0,1,59.0,1,100,9999999
2013,201301,457297,132679,86.0,2013004572971,22,1050,280018,1,0,3,1,86.0,1,100,51400
2013,201301,457297,132679,86.0,2013004572971,22,1050,280018,1,0,3,2,157.0,1,100,51400
2013,201301,457315,133582,90.0,2013004573151,22,1050,280018,1,0,3,1,90.0,1,100,249500
2013,201301,457375,136981,118.0,2013004573751,22,1050,280018,4,0,0,1,118.0,1,100,9999999
2013,201301,457531,145255,21.0,2013004575311,22,1050,280018,1,0,3,1,21.0,1,100,66600
2013,201301,457531,145255,21.0,2013004575311,22,1050,280018,1,0,3,2,28.0,8,821,66600
2013,201301,457620,149319,70.0,2013004576201,22,1050,280018,4,0,0,1,70.0,1,100,9999999
2013,201301,457631,149851,82.0,2013004576311,22,1050,280018,4,0,0,1,82.0,1,100,9999999
2013,201301,457639,150226,56.0,2013004576391,22,1050,280018,1,0,5,1,56.0,1,100,163900
2013,201301,457639,150226,56.0,2013004576391,22,1050,280018,1,0,5,2,51.0,1,100,163900
2013,201301,457639,150226,56.0,2013004576391,22,1050,280018,1,0,5,3,73.0,1,100,163900
2013,201301,457639,150226,56.0,2013004576391,22,1050,280018,1,0,5,4,127.0,1,100,163900
2013,201301,457639,150226,56.0,2013004576391,22,1050,280018,1,0,5,5,66.0,8,802,163900
2013,201301,457639,150226,56.0,2013004576391,22,1050,280018,1,0,5,6,88.0,1,100,163900
2013,201301,457654,150967,88.0,2013004576541,22,1050,280018,1,840,7,1,88.0,1,100,198
